cell_id,grid_row,grid_col,lat,lon,poi_bar,poi_school,poi_transit,poi_hospital,kde_density
0_0,0,0,41.6025,-87.9475,0,0,0,0,0.0
0_1,0,1,41.6025,-87.94250000000001,0,0,0,0,0.0
0_2,0,2,41.6025,-87.9375,0,0,0,0,0.0
0_3,0,3,41.6025,-87.9325,0,0,0,0,0.0
0_4,0,4,41.6025,-87.92750000000001,0,0,0,0,0.0
0_5,0,5,41.6025,-87.9225,0,0,0,0,0.0
0_6,0,6,41.6025,-87.9175,0,0,0,0,0.0
0_7,0,7,41.6025,-87.91250000000001,0,0,0,0,0.0
0_8,0,8,41.6025,-87.9075,0,0,0,0,0.0
0_9,0,9,41.6025,-87.9025,0,0,0,0,0.0
0_10,0,10,41.6025,-87.89750000000001,0,0,0,0,0.0
0_11,0,11,41.6025,-87.8925,0,0,0,0,0.0
0_12,0,12,41.6025,-87.8875,0,0,0,0,0.0
0_13,0,13,41.6025,-87.88250000000001,0,0,0,0,0.0
0_14,0,14,41.6025,-87.8775,0,0,0,0,0.0
0_15,0,15,41.6025,-87.8725,0,0,0,0,0.0
0_16,0,16,41.6025,-87.8675,0,0,0,0,0.0
0_17,0,17,41.6025,-87.8625,0,0,0,0,0.0
0_18,0,18,41.6025,-87.8575,0,0,0,0,0.0
0_19,0,19,41.6025,-87.8525,0,0,0,0,0.0
0_20,0,20,41.6025,-87.8475,0,0,0,0,0.0
0_21,0,21,41.6025,-87.8425,0,0,0,0,0.0
0_22,0,22,41.6025,-87.8375,0,0,0,0,0.0
0_23,0,23,41.6025,-87.8325,0,0,0,0,0.0
0_24,0,24,41.6025,-87.8275,0,0,0,0,0.0
0_25,0,25,41.6025,-87.8225,0,0,0,0,0.0
0_26,0,26,41.6025,-87.81750000000001,0,0,0,0,0.0
0_27,0,27,41.6025,-87.8125,0,0,0,0,0.0
0_28,0,28,41.6025,-87.8075,0,0,0,0,0.0
0_29,0,29,41.6025,-87.80250000000001,0,0,0,0,0.0
0_30,0,30,41.6025,-87.7975,0,0,0,0,0.0
0_31,0,31,41.6025,-87.7925,0,0,0,0,0.0
0_32,0,32,41.6025,-87.78750000000001,0,0,0,0,3.72255935717517e-298
0_33,0,33,41.6025,-87.7825,0,0,0,0,1.533553615567957e-271
0_34,0,34,41.6025,-87.7775,0,0,0,0,1.1179925115601121e-246
0_35,0,35,41.6025,-87.77250000000001,0,0,0,0,1.4423193259309779e-223
0_36,0,36,41.6025,-87.7675,0,0,0,0,3.292809065241281e-202
0_37,0,37,41.6025,-87.7625,0,0,0,0,1.3303143394922955e-182
0_38,0,38,41.6025,-87.75750000000001,0,0,0,0,9.510965223032333e-165
0_39,0,39,41.6025,-87.7525,0,0,0,0,1.203309963954159e-148
0_40,0,40,41.6025,-87.7475,0,0,0,0,2.6940957680751404e-134
0_41,0,41,41.6025,-87.7425,0,0,0,0,1.067409697957459e-121
0_42,0,42,41.6025,-87.7375,0,0,0,0,7.48396687557169e-111
0_43,0,43,41.6025,-87.7325,0,0,0,0,9.285711080044138e-102
0_44,0,44,41.6025,-87.7275,0,0,0,0,2.0388302776900525e-94
0_45,0,45,41.6025,-87.7225,0,0,0,0,7.921904088487939e-89
0_46,0,46,41.6025,-87.7175,0,0,0,0,5.447041501132984e-85
0_47,0,47,41.6025,-87.7125,0,0,0,0,6.628428192847064e-83
0_48,0,48,41.6025,-87.7075,0,0,0,0,6.286873304130298e-82
0_49,0,49,41.6025,-87.7025,0,0,0,0,7.627107153612169e-79
0_50,0,50,41.6025,-87.6975,0,0,0,0,2.4240281209841185e-77
0_51,0,51,41.6025,-87.69250000000001,0,0,0,0,4.476463507354871e-77
0_52,0,52,41.6025,-87.6875,0,0,0,0,4.670879800938289e-75
0_53,0,53,41.6025,-87.6825,0,0,0,0,2.2140991975062815e-73
0_54,0,54,41.6025,-87.67750000000001,0,0,0,0,2.0017814706434122e-73
0_55,0,55,41.6025,-87.6725,0,0,0,0,4.1700138933013044e-75
0_56,0,56,41.6025,-87.6675,0,0,0,0,1.4638649113228074e-73
0_57,0,57,41.6025,-87.66250000000001,0,0,0,0,3.085679859495575e-69
0_58,0,58,41.6025,-87.6575,0,0,0,0,1.2301688403622767e-66
0_59,0,59,41.6025,-87.6525,0,0,0,0,7.919370874819455e-64
0_60,0,60,41.6025,-87.64750000000001,0,0,0,0,4.394344062220835e-55
0_61,0,61,41.6025,-87.6425,0,0,0,0,4.407661213109208e-48
0_62,0,62,41.6025,-87.6375,0,0,0,0,8.026868043459024e-43
0_63,0,63,41.6025,-87.63250000000001,0,0,0,0,2.7746769636451374e-39
0_64,0,64,41.6025,-87.6275,0,0,0,0,2.134599876108191e-37
0_65,0,65,41.6025,-87.6225,0,0,0,0,8.817177873319707e-37
0_66,0,66,41.6025,-87.6175,0,0,0,0,2.1681093604789916e-33
0_67,0,67,41.6025,-87.6125,0,0,0,0,2.098208415807022e-28
0_68,0,68,41.6025,-87.6075,0,0,0,0,8.394391341753214e-25
0_69,0,69,41.6025,-87.6025,0,0,0,0,1.8163222942428298e-22
0_70,0,70,41.6025,-87.5975,0,0,0,0,1.0063207352194917e-21
0_71,0,71,41.6025,-87.5925,0,0,0,0,1.0644531400148389e-22
0_72,0,72,41.6025,-87.5875,0,0,0,0,2.0375311478410164e-25
0_73,0,73,41.6025,-87.5825,0,0,0,0,1.6879121739063673e-29
0_74,0,74,41.6025,-87.5775,0,0,0,0,1.3520864565464175e-30
0_75,0,75,41.6025,-87.5725,0,0,0,0,1.2924866896814112e-31
0_76,0,76,41.6025,-87.56750000000001,0,0,0,0,5.817496794151962e-34
0_77,0,77,41.6025,-87.5625,0,0,0,0,1.4281291029879067e-36
0_78,0,78,41.6025,-87.5575,0,0,0,0,1.1026480959563753e-34
0_79,0,79,41.6025,-87.55250000000001,0,0,0,0,3.142864992216014e-30
0_80,0,80,41.6025,-87.5475,0,0,0,0,1.5853661245297046e-27
0_81,0,81,41.6025,-87.5425,0,0,0,0,1.4152212120645746e-26
0_82,0,82,41.6025,-87.53750000000001,0,0,0,0,4.84776710910865e-27
0_83,0,83,41.6025,-87.5325,0,0,0,0,5.187742934912168e-25
0_84,0,84,41.6025,-87.5275,0,0,0,0,1.9536355076052528e-24
0_85,0,85,41.6025,-87.52250000000001,0,0,0,0,1.5158627516315517e-25
1_0,1,0,41.6075,-87.9475,0,0,0,0,0.0
1_1,1,1,41.6075,-87.94250000000001,0,0,0,0,0.0
1_2,1,2,41.6075,-87.9375,0,0,0,0,0.0
1_3,1,3,41.6075,-87.9325,0,0,0,0,0.0
1_4,1,4,41.6075,-87.92750000000001,0,0,0,0,0.0
1_5,1,5,41.6075,-87.9225,0,0,0,0,0.0
1_6,1,6,41.6075,-87.9175,0,0,0,0,0.0
1_7,1,7,41.6075,-87.91250000000001,0,0,0,0,0.0
1_8,1,8,41.6075,-87.9075,0,0,0,0,0.0
1_9,1,9,41.6075,-87.9025,0,0,0,0,0.0
1_10,1,10,41.6075,-87.89750000000001,0,0,0,0,0.0
1_11,1,11,41.6075,-87.8925,0,0,0,0,0.0
1_12,1,12,41.6075,-87.8875,0,0,0,0,0.0
1_13,1,13,41.6075,-87.88250000000001,0,0,0,0,0.0
1_14,1,14,41.6075,-87.8775,0,0,0,0,0.0
1_15,1,15,41.6075,-87.8725,0,0,0,0,0.0
1_16,1,16,41.6075,-87.8675,0,0,0,0,0.0
1_17,1,17,41.6075,-87.8625,0,0,0,0,0.0
1_18,1,18,41.6075,-87.8575,0,0,0,0,0.0
1_19,1,19,41.6075,-87.8525,0,0,0,0,0.0
1_20,1,20,41.6075,-87.8475,0,0,0,0,0.0
1_21,1,21,41.6075,-87.8425,0,0,0,0,0.0
1_22,1,22,41.6075,-87.8375,0,0,0,0,0.0
1_23,1,23,41.6075,-87.8325,0,0,0,0,0.0
1_24,1,24,41.6075,-87.8275,0,0,0,0,0.0
1_25,1,25,41.6075,-87.8225,0,0,0,0,0.0
1_26,1,26,41.6075,-87.81750000000001,0,0,0,0,0.0
1_27,1,27,41.6075,-87.8125,0,0,0,0,0.0
1_28,1,28,41.6075,-87.8075,0,0,0,0,0.0
1_29,1,29,41.6075,-87.80250000000001,0,0,0,0,0.0
1_30,1,30,41.6075,-87.7975,0,0,0,0,0.0
1_31,1,31,41.6075,-87.7925,0,0,0,0,1.3356731000176975e-306
1_32,1,32,41.6075,-87.78750000000001,0,0,0,0,7.1670568467636e-279
1_33,1,33,41.6075,-87.7825,0,0,0,0,6.805563909339619e-253
1_34,1,34,41.6075,-87.7775,0,0,0,0,1.1435890328516028e-228
1_35,1,35,41.6075,-87.77250000000001,0,0,0,0,3.4006226617342226e-206
1_36,1,36,41.6075,-87.7675,0,0,0,0,1.7894909455822577e-185
1_37,1,37,41.6075,-87.7625,0,0,0,0,1.6664149902686785e-166
1_38,1,38,41.6075,-87.75750000000001,0,0,0,0,2.746119421796457e-149
1_39,1,39,41.6075,-87.7525,0,0,0,0,8.008262007592767e-134
1_40,1,40,41.6075,-87.7475,0,0,0,0,4.132755619824332e-120
1_41,1,41,41.6075,-87.7425,0,0,0,0,3.774190128668873e-108
1_42,1,42,41.6075,-87.7375,0,0,0,0,6.099446431579625e-98
1_43,1,43,41.6075,-87.7325,0,0,0,0,1.7443742465703382e-89
1_44,1,44,41.6075,-87.7275,0,0,0,0,8.828186692059618e-83
1_45,1,45,41.6075,-87.7225,0,0,0,0,7.906530471214803e-78
1_46,1,46,41.6075,-87.7175,0,0,0,0,1.2530921486192877e-74
1_47,1,47,41.6075,-87.7125,0,0,0,0,3.5217325363985496e-73
1_48,1,48,41.6075,-87.7075,0,0,0,0,1.4876891666983267e-71
1_49,1,49,41.6075,-87.7025,0,0,0,0,5.401625098282435e-69
1_50,1,50,41.6075,-87.6975,0,0,0,0,4.986351119734237e-68
1_51,1,51,41.6075,-87.69250000000001,0,0,0,0,7.709658577236005e-68
1_52,1,52,41.6075,-87.6875,0,0,0,0,2.064683495785511e-65
1_53,1,53,41.6075,-87.6825,0,0,0,0,2.2967297373204592e-64
1_54,1,54,41.6075,-87.67750000000001,0,0,0,0,5.082323195818671e-65
1_55,1,55,41.6075,-87.6725,0,0,0,0,3.6823342979316e-67
1_56,1,56,41.6075,-87.6675,0,0,0,0,2.0868817315980856e-63
1_57,1,57,41.6075,-87.66250000000001,0,0,0,0,1.0116985567419333e-59
1_58,1,58,41.6075,-87.6575,0,0,0,0,9.283382221440342e-58
1_59,1,59,41.6075,-87.6525,0,0,0,0,2.8514856970029403e-54
1_60,1,60,41.6075,-87.64750000000001,0,0,0,0,3.7001454192143994e-46
1_61,1,61,41.6075,-87.6425,0,0,0,0,8.626200519174212e-40
1_62,1,62,41.6075,-87.6375,0,0,0,0,3.697009895949768e-35
1_63,1,63,41.6075,-87.63250000000001,0,0,0,0,3.115698725785421e-32
1_64,1,64,41.6075,-87.6275,0,0,0,0,6.907243141649678e-31
1_65,1,65,41.6075,-87.6225,0,0,0,0,1.5307022046789154e-30
1_66,1,66,41.6075,-87.6175,0,0,0,0,1.510944595561294e-26
1_67,1,67,41.6075,-87.6125,0,0,0,0,3.6608837845790856e-22
1_68,1,68,41.6075,-87.6075,0,0,0,0,4.0018559953082654e-19
1_69,1,69,41.6075,-87.6025,0,0,0,0,2.128146194711981e-17
1_70,1,70,41.6075,-87.5975,0,0,0,0,2.7310696342562558e-17
1_71,1,71,41.6075,-87.5925,0,0,0,0,6.652578180861104e-19
1_72,1,72,41.6075,-87.5875,0,0,0,0,3.0192841008041987e-22
1_73,1,73,41.6075,-87.5825,0,0,0,0,1.3562439961666433e-24
1_74,1,74,41.6075,-87.5775,0,0,0,0,3.536035812892875e-25
1_75,1,75,41.6075,-87.5725,0,0,0,0,1.121495585829002e-26
1_76,1,76,41.6075,-87.56750000000001,0,0,0,0,4.832791814015412e-29
1_77,1,77,41.6075,-87.5625,0,0,0,0,7.658951633742317e-32
1_78,1,78,41.6075,-87.5575,0,0,0,0,9.685465194525273e-28
1_79,1,79,41.6075,-87.55250000000001,0,0,0,0,6.363469680446007e-24
1_80,1,80,41.6075,-87.5475,0,0,0,0,7.398843470222329e-22
1_81,1,81,41.6075,-87.5425,0,0,0,0,1.5234760264687026e-21
1_82,1,82,41.6075,-87.53750000000001,0,0,0,0,2.5285429807570623e-21
1_83,1,83,41.6075,-87.5325,0,0,0,0,1.1289198365385114e-19
1_84,1,84,41.6075,-87.5275,0,0,0,0,1.0052443224701426e-19
1_85,1,85,41.6075,-87.52250000000001,0,0,0,0,3.106309876392144e-21
2_0,2,0,41.612500000000004,-87.9475,0,0,0,0,0.0
2_1,2,1,41.612500000000004,-87.94250000000001,0,0,0,0,0.0
2_2,2,2,41.612500000000004,-87.9375,0,0,0,0,0.0
2_3,2,3,41.612500000000004,-87.9325,0,0,0,0,0.0
2_4,2,4,41.612500000000004,-87.92750000000001,0,0,0,0,0.0
2_5,2,5,41.612500000000004,-87.9225,0,0,0,0,0.0
2_6,2,6,41.612500000000004,-87.9175,0,0,0,0,0.0
2_7,2,7,41.612500000000004,-87.91250000000001,0,0,0,0,0.0
2_8,2,8,41.612500000000004,-87.9075,0,0,0,0,0.0
2_9,2,9,41.612500000000004,-87.9025,0,0,0,0,0.0
2_10,2,10,41.612500000000004,-87.89750000000001,0,0,0,0,0.0
2_11,2,11,41.612500000000004,-87.8925,0,0,0,0,0.0
2_12,2,12,41.612500000000004,-87.8875,0,0,0,0,0.0
2_13,2,13,41.612500000000004,-87.88250000000001,0,0,0,0,0.0
2_14,2,14,41.612500000000004,-87.8775,0,0,0,0,0.0
2_15,2,15,41.612500000000004,-87.8725,0,0,0,0,0.0
2_16,2,16,41.612500000000004,-87.8675,0,0,0,0,0.0
2_17,2,17,41.612500000000004,-87.8625,0,0,0,0,0.0
2_18,2,18,41.612500000000004,-87.8575,0,0,0,0,0.0
2_19,2,19,41.612500000000004,-87.8525,0,0,0,0,0.0
2_20,2,20,41.612500000000004,-87.8475,0,0,0,0,0.0
2_21,2,21,41.612500000000004,-87.8425,0,0,0,0,0.0
2_22,2,22,41.612500000000004,-87.8375,0,0,0,0,0.0
2_23,2,23,41.612500000000004,-87.8325,0,0,0,0,0.0
2_24,2,24,41.612500000000004,-87.8275,0,0,0,0,0.0
2_25,2,25,41.612500000000004,-87.8225,0,0,0,0,0.0
2_26,2,26,41.612500000000004,-87.81750000000001,0,0,0,0,0.0
2_27,2,27,41.612500000000004,-87.8125,0,0,0,0,0.0
2_28,2,28,41.612500000000004,-87.8075,0,0,0,0,0.0
2_29,2,29,41.612500000000004,-87.80250000000001,0,0,0,0,0.0
2_30,2,30,41.612500000000004,-87.7975,0,0,0,0,2.47388827e-316
2_31,2,31,41.612500000000004,-87.7925,0,0,0,0,1.7290362227083715e-287
2_32,2,32,41.612500000000004,-87.78750000000001,0,0,0,0,2.1385070978124426e-260
2_33,2,33,41.612500000000004,-87.7825,0,0,0,0,4.6805824326030334e-235
2_34,2,34,41.612500000000004,-87.7775,0,0,0,0,1.8128910213857883e-211
2_35,2,35,41.612500000000004,-87.77250000000001,0,0,0,0,1.2425849684042463e-189
2_36,2,36,41.612500000000004,-87.7675,0,0,0,0,1.50717294999039e-169
2_37,2,37,41.612500000000004,-87.7625,0,0,0,0,3.235062564184153e-151
2_38,2,38,41.612500000000004,-87.75750000000001,0,0,0,0,1.2288103900228683e-134
2_39,2,39,41.612500000000004,-87.7525,0,0,0,0,8.259802507413106e-120
2_40,2,40,41.612500000000004,-87.7475,0,0,0,0,9.82510159150598e-107
2_41,2,41,41.612500000000004,-87.7425,0,0,0,0,2.0681738074456503e-95
2_42,2,42,41.612500000000004,-87.7375,0,0,0,0,7.70405927230813e-86
2_43,2,43,41.612500000000004,-87.7325,0,0,0,0,5.078492260480083e-78
2_44,2,44,41.612500000000004,-87.7275,0,0,0,0,5.924239017644678e-72
2_45,2,45,41.612500000000004,-87.7225,0,0,0,0,1.2229619558541047e-67
2_46,2,46,41.612500000000004,-87.7175,0,0,0,0,4.467622414907068e-65
2_47,2,47,41.612500000000004,-87.7125,0,0,0,0,3.0353294198353754e-64
2_48,2,48,41.612500000000004,-87.7075,0,0,0,0,6.908427137336608e-62
2_49,2,49,41.612500000000004,-87.7025,0,0,0,0,6.116432141931806e-60
2_50,2,50,41.612500000000004,-87.6975,0,0,0,0,2.061078304282386e-59
2_51,2,51,41.612500000000004,-87.69250000000001,0,0,0,0,1.140637727436909e-58
2_52,2,52,41.612500000000004,-87.6875,0,0,0,0,1.4213098314052227e-56
2_53,2,53,41.612500000000004,-87.6825,0,0,0,0,3.7391870084766233e-56
2_54,2,54,41.612500000000004,-87.67750000000001,0,0,0,0,2.2352580483107726e-57
2_55,2,55,41.612500000000004,-87.6725,0,0,0,0,8.71863919369767e-59
2_56,2,56,41.612500000000004,-87.6675,0,0,0,0,4.615273249927669e-54
2_57,2,57,41.612500000000004,-87.66250000000001,0,0,0,0,5.1443766025685524e-51
2_58,2,58,41.612500000000004,-87.6575,0,0,0,0,1.0869652528866855e-49
2_59,2,59,41.612500000000004,-87.6525,0,0,0,0,1.610495686324127e-45
2_60,2,60,41.612500000000004,-87.64750000000001,0,0,0,0,4.844666275113877e-38
2_61,2,61,41.612500000000004,-87.6425,0,0,0,0,2.6359188873339546e-32
2_62,2,62,41.612500000000004,-87.6375,0,0,0,0,2.6854367564812928e-28
2_63,2,63,41.612500000000004,-87.63250000000001,0,0,0,0,5.699499476711652e-26
2_64,2,64,41.612500000000004,-87.6275,0,0,0,0,4.342465386236279e-25
2_65,2,65,41.612500000000004,-87.6225,0,0,0,0,6.902005915902647e-25
2_66,2,66,41.612500000000004,-87.6175,0,0,0,0,1.661540115815559e-20
2_67,2,67,41.612500000000004,-87.6125,0,0,0,0,1.0271896372916199e-16
2_68,2,68,41.612500000000004,-87.6075,0,0,0,0,3.034988609609544e-14
2_69,2,69,41.612500000000004,-87.6025,0,0,0,0,3.8931636861356415e-13
2_70,2,70,41.612500000000004,-87.5975,0,0,0,0,1.1533090435698103e-13
2_71,2,71,41.612500000000004,-87.5925,0,0,0,0,6.471500609183482e-16
2_72,2,72,41.612500000000004,-87.5875,0,0,0,0,5.17626054832686e-19
2_73,2,73,41.612500000000004,-87.5825,0,0,0,0,8.723557102653028e-20
2_74,2,74,41.612500000000004,-87.5775,0,0,0,0,1.751889752950613e-20
2_75,2,75,41.612500000000004,-87.5725,0,0,0,0,2.079541641682805e-22
2_76,2,76,41.612500000000004,-87.56750000000001,0,0,0,0,1.4135666558992423e-24
2_77,2,77,41.612500000000004,-87.5625,0,0,0,0,1.8944097343948944e-26
2_78,2,78,41.612500000000004,-87.5575,0,0,0,0,1.318516798110979e-21
2_79,2,79,41.612500000000004,-87.55250000000001,0,0,0,0,1.996792687713194e-18
2_80,2,80,41.612500000000004,-87.5475,0,0,0,0,5.351428082358152e-17
2_81,2,81,41.612500000000004,-87.5425,0,0,0,0,2.6105874067194472e-17
2_82,2,82,41.612500000000004,-87.53750000000001,0,0,0,0,3.6517841165927306e-16
2_83,2,83,41.612500000000004,-87.5325,0,0,0,0,3.846785976370568e-15
2_84,2,84,41.612500000000004,-87.5275,0,0,0,0,8.777829411657175e-16
2_85,2,85,41.612500000000004,-87.52250000000001,0,0,0,0,5.326133711668074e-17
3_0,3,0,41.6175,-87.9475,0,0,0,0,0.0
3_1,3,1,41.6175,-87.94250000000001,0,0,0,0,0.0
3_2,3,2,41.6175,-87.9375,0,0,0,0,0.0
3_3,3,3,41.6175,-87.9325,0,0,0,0,0.0
3_4,3,4,41.6175,-87.92750000000001,0,0,0,0,0.0
3_5,3,5,41.6175,-87.9225,0,0,0,0,0.0
3_6,3,6,41.6175,-87.9175,0,0,0,0,0.0
3_7,3,7,41.6175,-87.91250000000001,0,0,0,0,0.0
3_8,3,8,41.6175,-87.9075,0,0,0,0,0.0
3_9,3,9,41.6175,-87.9025,0,0,0,0,0.0
3_10,3,10,41.6175,-87.89750000000001,0,0,0,0,0.0
3_11,3,11,41.6175,-87.8925,0,0,0,0,0.0
3_12,3,12,41.6175,-87.8875,0,0,0,0,0.0
3_13,3,13,41.6175,-87.88250000000001,0,0,0,0,0.0
3_14,3,14,41.6175,-87.8775,0,0,0,0,0.0
3_15,3,15,41.6175,-87.8725,0,0,0,0,0.0
3_16,3,16,41.6175,-87.8675,0,0,0,0,0.0
3_17,3,17,41.6175,-87.8625,0,0,0,0,0.0
3_18,3,18,41.6175,-87.8575,0,0,0,0,0.0
3_19,3,19,41.6175,-87.8525,0,0,0,0,0.0
3_20,3,20,41.6175,-87.8475,0,0,0,0,0.0
3_21,3,21,41.6175,-87.8425,0,0,0,0,0.0
3_22,3,22,41.6175,-87.8375,0,0,0,0,0.0
3_23,3,23,41.6175,-87.8325,0,0,0,0,0.0
3_24,3,24,41.6175,-87.8275,0,0,0,0,0.0
3_25,3,25,41.6175,-87.8225,0,0,0,0,0.0
3_26,3,26,41.6175,-87.81750000000001,0,0,0,0,0.0
3_27,3,27,41.6175,-87.8125,0,0,0,0,0.0
3_28,3,28,41.6175,-87.8075,0,0,0,0,0.0
3_29,3,29,41.6175,-87.80250000000001,0,0,0,0,0.0
3_30,3,30,41.6175,-87.7975,0,0,0,0,2.1532214209149824e-297
3_31,3,31,41.6175,-87.7925,0,0,0,0,3.468794987488412e-269
3_32,3,32,41.6175,-87.78750000000001,0,0,0,0,9.888972564502243e-243
3_33,3,33,41.6175,-87.7825,0,0,0,0,4.988917347636452e-218
3_34,3,34,41.6175,-87.7775,0,0,0,0,4.4539367305351686e-195
3_35,3,35,41.6175,-87.77250000000001,0,0,0,0,7.0366244941166605e-174
3_36,3,36,41.6175,-87.7675,0,0,0,0,1.9672851142863612e-154
3_37,3,37,41.6175,-87.7625,0,0,0,0,9.733136937832519e-137
3_38,3,38,41.6175,-87.75750000000001,0,0,0,0,8.521596356048856e-121
3_39,3,39,41.6175,-87.7525,0,0,0,0,1.320297139523838e-106
3_40,3,40,41.6175,-87.7475,0,0,0,0,3.6199702662526897e-94
3_41,3,41,41.6175,-87.7425,0,0,0,0,1.75638986353524e-83
3_42,3,42,41.6175,-87.7375,0,0,0,0,1.5080628394206287e-74
3_43,3,43,41.6175,-87.7325,0,0,0,0,2.2913981215272595e-67
3_44,3,44,41.6175,-87.7275,0,0,0,0,6.161185215747422e-62
3_45,3,45,41.6175,-87.7225,0,0,0,0,2.9316395677704452e-58
3_46,3,46,41.6175,-87.7175,0,0,0,0,2.468612205881299e-56
3_47,3,47,41.6175,-87.7125,0,0,0,0,8.315670028956912e-56
3_48,3,48,41.6175,-87.7075,0,0,0,0,5.051439713225219e-53
3_49,3,49,41.6175,-87.7025,0,0,0,0,1.1662328976330592e-51
3_50,3,50,41.6175,-87.6975,0,0,0,0,1.778385834980689e-51
3_51,3,51,41.6175,-87.69250000000001,0,0,0,0,4.891729742257036e-50
3_52,3,52,41.6175,-87.6875,0,0,0,0,1.524768881843069e-48
3_53,3,53,41.6175,-87.6825,0,0,0,0,9.780134302260519e-49
3_54,3,54,41.6175,-87.67750000000001,0,0,0,0,1.9240515877788902e-50
3_55,3,55,41.6175,-87.6725,0,0,0,0,1.20462608837867e-49
3_56,3,56,41.6175,-87.6675,0,0,0,0,1.583580379516218e-45
3_57,3,57,41.6175,-87.66250000000001,0,0,0,0,4.057910203010251e-43
3_58,3,58,41.6175,-87.6575,0,0,0,0,1.9786828817351614e-42
3_59,3,59,41.6175,-87.6525,0,0,0,0,1.4139091059197902e-37
3_60,3,60,41.6175,-87.64750000000001,0,0,0,0,9.880122275939923e-31
3_61,3,61,41.6175,-87.6425,0,0,0,0,1.262234652484697e-25
3_62,3,62,41.6175,-87.6375,0,0,0,0,3.1038935612310863e-22
3_63,3,63,41.6175,-87.63250000000001,0,0,0,0,1.7615103388938977e-20
3_64,3,64,41.6175,-87.6275,0,0,0,0,5.877553367107272e-20
3_65,3,65,41.6175,-87.6225,0,0,0,0,1.194009840391823e-19
3_66,3,66,41.6175,-87.6175,0,0,0,0,2.900798835285706e-15
3_67,3,67,41.6175,-87.6125,0,0,0,0,4.665539392496052e-12
3_68,3,68,41.6175,-87.6075,0,0,0,0,3.6613361154067177e-10
3_69,3,69,41.6175,-87.6025,0,0,0,0,1.1152351370453963e-09
3_70,3,70,41.6175,-87.5975,0,0,0,0,7.604156365292287e-11
3_71,3,71,41.6175,-87.5925,0,0,0,0,1.1460631961716902e-13
3_72,3,72,41.6175,-87.5875,0,0,0,0,5.5709929250796376e-15
3_73,3,73,41.6175,-87.5825,0,0,0,0,1.970186330058178e-15
3_74,3,74,41.6175,-87.5775,0,0,0,0,1.5401471549396537e-16
3_75,3,75,41.6175,-87.5725,0,0,0,0,1.7067679365518344e-18
3_76,3,76,41.6175,-87.56750000000001,0,0,0,0,7.521891189450713e-21
3_77,3,77,41.6175,-87.5625,0,0,0,0,1.5271193451742528e-20
3_78,3,78,41.6175,-87.5575,0,0,0,0,2.7818010974850986e-16
3_79,3,79,41.6175,-87.55250000000001,0,0,0,0,9.71054519287138e-14
3_80,3,80,41.6175,-87.5475,0,0,0,0,5.998804976535585e-13
3_81,3,81,41.6175,-87.5425,0,0,0,0,1.3946691062683312e-13
3_82,3,82,41.6175,-87.53750000000001,0,0,0,0,8.431197671352125e-12
3_83,3,83,41.6175,-87.5325,0,0,0,0,2.096950765947188e-11
3_84,3,84,41.6175,-87.5275,0,0,0,0,1.7041432086101606e-12
3_85,3,85,41.6175,-87.52250000000001,0,0,0,0,4.365378110823292e-13
4_0,4,0,41.6225,-87.9475,0,0,0,0,0.0
4_1,4,1,41.6225,-87.94250000000001,0,0,0,0,0.0
4_2,4,2,41.6225,-87.9375,0,0,0,0,0.0
4_3,4,3,41.6225,-87.9325,0,0,0,0,0.0
4_4,4,4,41.6225,-87.92750000000001,0,0,0,0,0.0
4_5,4,5,41.6225,-87.9225,0,0,0,0,0.0
4_6,4,6,41.6225,-87.9175,0,0,0,0,0.0
4_7,4,7,41.6225,-87.91250000000001,0,0,0,0,0.0
4_8,4,8,41.6225,-87.9075,0,0,0,0,0.0
4_9,4,9,41.6225,-87.9025,0,0,0,0,0.0
4_10,4,10,41.6225,-87.89750000000001,0,0,0,0,0.0
4_11,4,11,41.6225,-87.8925,0,0,0,0,0.0
4_12,4,12,41.6225,-87.8875,0,0,0,0,0.0
4_13,4,13,41.6225,-87.88250000000001,0,0,0,0,0.0
4_14,4,14,41.6225,-87.8775,0,0,0,0,0.0
4_15,4,15,41.6225,-87.8725,0,0,0,0,0.0
4_16,4,16,41.6225,-87.8675,0,0,0,0,0.0
4_17,4,17,41.6225,-87.8625,0,0,0,0,0.0
4_18,4,18,41.6225,-87.8575,0,0,0,0,0.0
4_19,4,19,41.6225,-87.8525,0,0,0,0,0.0
4_20,4,20,41.6225,-87.8475,0,0,0,0,0.0
4_21,4,21,41.6225,-87.8425,0,0,0,0,0.0
4_22,4,22,41.6225,-87.8375,0,0,0,0,0.0
4_23,4,23,41.6225,-87.8325,0,0,0,0,0.0
4_24,4,24,41.6225,-87.8275,0,0,0,0,0.0
4_25,4,25,41.6225,-87.8225,0,0,0,0,0.0
4_26,4,26,41.6225,-87.81750000000001,0,0,0,0,0.0
4_27,4,27,41.6225,-87.8125,0,0,0,0,0.0
4_28,4,28,41.6225,-87.8075,0,0,0,0,0.0
4_29,4,29,41.6225,-87.80250000000001,0,0,0,0,1.3841866266290403e-308
4_30,4,30,41.6225,-87.7975,0,0,0,0,2.9044769039499486e-279
4_31,4,31,41.6225,-87.7925,0,0,0,0,1.0785090739907403e-251
4_32,4,32,41.6225,-87.78750000000001,0,0,0,0,7.086997460443347e-226
4_33,4,33,41.6225,-87.7825,0,0,0,0,8.241065174665186e-202
4_34,4,34,41.6225,-87.7775,0,0,0,0,1.6958483688167635e-179
